image_id,size,layer_mode,method,tau,transform,transform_family,base_count,transformed_count_after_inverse,matches,precision,recall,f1,localization_error_bbox_diag
akd_0346,518,last4avg,cls_to_patch_attention,0.985,scale_090,geometric,6,6,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.016075972799125544
akd_0346,518,last4avg,cls_to_patch_attention,0.985,scale_110,geometric,6,7,6,0.8571428571428571,1.0,0.923076923076923,0.011421054248205392
akd_0346,518,last4avg,cls_to_patch_attention,0.985,translate,geometric,6,8,6,0.75,1.0,0.8571428571428571,0.015483897967316489
akd_0346,518,last4avg,cls_to_patch_attention,0.985,contrast_125,photometric,6,6,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0
akd_0346,518,last4avg,cls_to_patch_attention,0.99,flip_horizontal,geometric,4,7,4,0.5714285714285714,1.0,0.7272727272727273,0.00204358440253236
akd_0346,518,last4avg,cls_to_patch_attention,0.99,rotate_10,geometric,4,7,4,0.5714285714285714,1.0,0.7272727272727273,0.01254511524281706
akd_0346,518,last4avg,cls_to_patch_attention,0.99,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0346,518,last4avg,cls_to_patch_attention,0.99,rotate_minus10,geometric,4,5,3,0.6,0.75,0.6666666666666665,0.016449260540527
akd_0346,518,last4avg,cls_to_patch_attention,0.99,scale_090,geometric,4,6,4,0.6666666666666666,1.0,0.8,0.016098391770764543
akd_0346,518,last4avg,cls_to_patch_attention,0.99,scale_110,geometric,4,5,4,0.8,1.0,0.888888888888889,0.011421054248205392
akd_0346,518,last4avg,cls_to_patch_attention,0.99,translate,geometric,4,8,4,0.5,1.0,0.6666666666666666,0.02170609183045744
akd_0346,518,last4avg,cls_to_patch_attention,0.99,contrast_125,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0346,518,last4avg,cls_to_patch_attention,0.993,flip_horizontal,geometric,3,6,3,0.5,1.0,0.6666666666666666,0.00204358440253236
akd_0346,518,last4avg,cls_to_patch_attention,0.993,rotate_10,geometric,3,3,3,1.0,1.0,1.0,0.017982618594359758
akd_0346,518,last4avg,cls_to_patch_attention,0.993,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0346,518,last4avg,cls_to_patch_attention,0.993,rotate_minus10,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.015452116916719551
akd_0346,518,last4avg,cls_to_patch_attention,0.993,scale_090,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.01612081074240354
akd_0346,518,last4avg,cls_to_patch_attention,0.993,scale_110,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.009506621065959613
akd_0346,518,last4avg,cls_to_patch_attention,0.993,translate,geometric,3,6,3,0.5,1.0,0.6666666666666666,0.02792828569359839
akd_0346,518,last4avg,cls_to_patch_attention,0.993,contrast_125,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0346,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,3,3,1.0,1.0,1.0,0.00204358440253236
akd_0346,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,3,3,1.0,1.0,1.0,0.017982618594359758
akd_0346,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0346,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.015452116916719551
akd_0346,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,3,3,1.0,1.0,1.0,0.01612081074240354
akd_0346,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.018079250710844846
akd_0346,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,3,3,1.0,1.0,1.0,0.028508434567892253
akd_0346,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,flip_horizontal,geometric,2,3,0,0.0,0.0,0.0,nan
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,rotate_10,geometric,2,2,0,0.0,0.0,0.0,nan
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,brightness_075,photometric,2,5,0,0.0,0.0,0.0,nan
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,rotate_minus10,geometric,2,2,0,0.0,0.0,0.0,nan
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,scale_090,geometric,2,2,1,0.5,0.5,0.5,0.046982417983389035
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,scale_110,geometric,2,2,1,0.5,0.5,0.5,0.03844016016822746
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,translate,geometric,2,3,0,0.0,0.0,0.0,nan
akd_0346,518,last4avg,feature_hdbscan_medoid,0.0,contrast_125,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0222,518,last,feature_local_contrast,6.0,flip_horizontal,geometric,9,10,8,0.8,0.8888888888888888,0.8421052631578948,0.001548466349342305
akd_0222,518,last,feature_local_contrast,6.0,rotate_10,geometric,9,9,5,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.009479185550614902
akd_0222,518,last,feature_local_contrast,6.0,brightness_075,photometric,9,9,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
akd_0222,518,last,feature_local_contrast,6.0,rotate_minus10,geometric,9,10,5,0.5,0.5555555555555556,0.5263157894736842,0.01076784908175657
akd_0222,518,last,feature_local_contrast,6.0,scale_090,geometric,9,10,4,0.4,0.4444444444444444,0.4210526315789474,0.008613632568500177
akd_0222,518,last,feature_local_contrast,6.0,scale_110,geometric,9,10,6,0.6,0.6666666666666666,0.631578947368421,0.01494412669568204
akd_0222,518,last,feature_local_contrast,6.0,translate,geometric,9,13,7,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.010901950912582089
akd_0222,518,last,feature_local_contrast,6.0,contrast_125,photometric,9,7,7,1.0,0.7777777777777778,0.8750000000000001,0.0
akd_0222,518,last,feature_local_contrast,7.0,flip_horizontal,geometric,6,8,6,0.75,1.0,0.8571428571428571,0.001548466349342305
akd_0222,518,last,feature_local_contrast,7.0,rotate_10,geometric,6,6,3,0.5,0.5,0.5,0.00782459657186415
akd_0222,518,last,feature_local_contrast,7.0,brightness_075,photometric,6,6,6,1.0,1.0,1.0,0.0
akd_0222,518,last,feature_local_contrast,7.0,rotate_minus10,geometric,6,5,3,0.6,0.5,0.5454545454545454,0.009587006425432393
akd_0222,518,last,feature_local_contrast,7.0,scale_090,geometric,6,6,3,0.5,0.5,0.5,0.008661745322673121
akd_0222,518,last,feature_local_contrast,7.0,scale_110,geometric,6,7,3,0.42857142857142855,0.5,0.4615384615384615,0.00836188417498422
akd_0222,518,last,feature_local_contrast,7.0,translate,geometric,6,8,5,0.625,0.8333333333333334,0.7142857142857143,0.010901950912582089
akd_0222,518,last,feature_local_contrast,7.0,contrast_125,photometric,6,5,5,1.0,0.8333333333333334,0.9090909090909091,0.0
akd_0222,518,last,feature_local_contrast,8.0,flip_horizontal,geometric,5,5,5,1.0,1.0,1.0,0.001548466349342305
akd_0222,518,last,feature_local_contrast,8.0,rotate_10,geometric,5,2,2,1.0,0.4,0.5714285714285715,0.006190306734320147
akd_0222,518,last,feature_local_contrast,8.0,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last,feature_local_contrast,8.0,rotate_minus10,geometric,5,4,3,0.75,0.6,0.6666666666666665,0.009587006425432393
akd_0222,518,last,feature_local_contrast,8.0,scale_090,geometric,5,5,1,0.2,0.2,0.20000000000000004,0.010220080658314033
akd_0222,518,last,feature_local_contrast,8.0,scale_110,geometric,5,6,3,0.5,0.6,0.5454545454545454,0.00836188417498422
akd_0222,518,last,feature_local_contrast,8.0,translate,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.010901950912582089
akd_0222,518,last,feature_local_contrast,8.0,contrast_125,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last,feature_local_contrast,10.0,flip_horizontal,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.001548466349342305
akd_0222,518,last,feature_local_contrast,10.0,rotate_10,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.006190306734320147
akd_0222,518,last,feature_local_contrast,10.0,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0222,518,last,feature_local_contrast,10.0,rotate_minus10,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.009147673244777981
akd_0222,518,last,feature_local_contrast,10.0,scale_090,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.009392800236320633
akd_0222,518,last,feature_local_contrast,10.0,scale_110,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.010600215079190383
akd_0222,518,last,feature_local_contrast,10.0,translate,geometric,4,2,0,0.0,0.0,0.0,nan
akd_0222,518,last,feature_local_contrast,10.0,contrast_125,photometric,4,3,3,1.0,0.75,0.8571428571428571,0.0
akd_0222,518,last,cls_to_patch_attention,0.985,flip_horizontal,geometric,8,9,8,0.8888888888888888,1.0,0.9411764705882353,0.001548466349342305
akd_0222,518,last,cls_to_patch_attention,0.985,rotate_10,geometric,8,9,2,0.2222222222222222,0.25,0.23529411764705882,0.025430436573092997
akd_0222,518,last,cls_to_patch_attention,0.985,brightness_075,photometric,8,8,8,1.0,1.0,1.0,0.0
akd_0222,518,last,cls_to_patch_attention,0.985,rotate_minus10,geometric,8,9,5,0.5555555555555556,0.625,0.5882352941176471,0.01617007005679872
akd_0222,518,last,cls_to_patch_attention,0.985,scale_090,geometric,8,6,6,1.0,0.75,0.8571428571428571,0.01581719066239032
akd_0222,518,last,cls_to_patch_attention,0.985,scale_110,geometric,8,7,5,0.7142857142857143,0.625,0.6666666666666666,0.01765888017974027
akd_0222,518,last,cls_to_patch_attention,0.985,translate,geometric,8,9,2,0.2222222222222222,0.25,0.23529411764705882,0.03151732714380684
akd_0222,518,last,cls_to_patch_attention,0.985,contrast_125,photometric,8,8,8,1.0,1.0,1.0,0.0
akd_0222,518,last,cls_to_patch_attention,0.99,flip_horizontal,geometric,7,6,5,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.001548466349342305
akd_0222,518,last,cls_to_patch_attention,0.99,rotate_10,geometric,7,7,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.020030293140918767
akd_0222,518,last,cls_to_patch_attention,0.99,brightness_075,photometric,7,7,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
akd_0222,518,last,cls_to_patch_attention,0.99,rotate_minus10,geometric,7,8,4,0.5,0.5714285714285714,0.5333333333333333,0.011098660576892563
akd_0222,518,last,cls_to_patch_attention,0.99,scale_090,geometric,7,4,4,1.0,0.5714285714285714,0.7272727272727273,0.015062135698262806
akd_0222,518,last,cls_to_patch_attention,0.99,scale_110,geometric,7,7,4,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.017355161751019914
akd_0222,518,last,cls_to_patch_attention,0.99,translate,geometric,7,6,6,1.0,0.8571428571428571,0.923076923076923,0.0243081101636837
akd_0222,518,last,cls_to_patch_attention,0.99,contrast_125,photometric,7,7,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
akd_0222,518,last,cls_to_patch_attention,0.993,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.001548466349342305
akd_0222,518,last,cls_to_patch_attention,0.993,rotate_10,geometric,5,5,5,1.0,1.0,1.0,0.020030293140918767
akd_0222,518,last,cls_to_patch_attention,0.993,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last,cls_to_patch_attention,0.993,rotate_minus10,geometric,5,7,3,0.42857142857142855,0.6,0.5,0.006027251096986403
akd_0222,518,last,cls_to_patch_attention,0.993,scale_090,geometric,5,3,0,0.0,0.0,0.0,nan
akd_0222,518,last,cls_to_patch_attention,0.993,scale_110,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.015151809901817932
akd_0222,518,last,cls_to_patch_attention,0.993,translate,geometric,5,5,5,1.0,1.0,1.0,0.021601433024300575
akd_0222,518,last,cls_to_patch_attention,0.993,contrast_125,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.001548466349342305
akd_0222,518,last,cls_to_patch_attention,0.996,rotate_10,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.020030293140918767
akd_0222,518,last,cls_to_patch_attention,0.996,brightness_075,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0222,518,last,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,5,2,0.4,0.4,0.4000000000000001,0.0058400948760982925
akd_0222,518,last,cls_to_patch_attention,0.996,scale_090,geometric,5,3,0,0.0,0.0,0.0,nan
akd_0222,518,last,cls_to_patch_attention,0.996,scale_110,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.015151809901817932
akd_0222,518,last,cls_to_patch_attention,0.996,translate,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.011732471107789036
akd_0222,518,last,cls_to_patch_attention,0.996,contrast_125,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0222,518,last,feature_hdbscan_medoid,0.0,flip_horizontal,geometric,7,6,2,0.3333333333333333,0.2857142857142857,0.30769230769230765,0.010839264445396134
akd_0222,518,last,feature_hdbscan_medoid,0.0,rotate_10,geometric,7,8,2,0.25,0.2857142857142857,0.26666666666666666,0.0369181959057383
akd_0222,518,last,feature_hdbscan_medoid,0.0,brightness_075,photometric,7,6,4,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.0
akd_0222,518,last,feature_hdbscan_medoid,0.0,rotate_minus10,geometric,7,14,3,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.029496833778694918
akd_0222,518,last,feature_hdbscan_medoid,0.0,scale_090,geometric,7,10,3,0.3,0.42857142857142855,0.3529411764705882,0.04559356908397778
akd_0222,518,last,feature_hdbscan_medoid,0.0,scale_110,geometric,7,6,1,0.16666666666666666,0.14285714285714285,0.15384615384615383,0.018177556230112232
akd_0222,518,last,feature_hdbscan_medoid,0.0,translate,geometric,7,11,1,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.04143322126331311
akd_0222,518,last,feature_hdbscan_medoid,0.0,contrast_125,photometric,7,7,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
akd_0222,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,15,18,14,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.001548466349342305
akd_0222,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,15,14,10,0.7142857142857143,0.6666666666666666,0.689655172413793,0.011093239197059762
akd_0222,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,15,18,15,0.8333333333333334,1.0,0.9090909090909091,0.0
akd_0222,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,15,14,7,0.5,0.4666666666666667,0.4827586206896552,0.009587006425432393
akd_0222,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,15,18,11,0.6111111111111112,0.7333333333333333,0.6666666666666666,0.010220080658314033
akd_0222,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,15,25,12,0.48,0.8,0.6,0.015371102756364307
akd_0222,518,last4avg,feature_local_contrast,6.0,translate,geometric,15,21,12,0.5714285714285714,0.8,0.6666666666666666,0.01173247110778903
akd_0222,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,15,15,14,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0
akd_0222,518,last4avg,feature_local_contrast,7.0,flip_horizontal,geometric,11,14,11,0.7857142857142857,1.0,0.88,0.001548466349342305
akd_0222,518,last4avg,feature_local_contrast,7.0,rotate_10,geometric,11,10,5,0.5,0.45454545454545453,0.47619047619047616,0.009479185550614902
akd_0222,518,last4avg,feature_local_contrast,7.0,brightness_075,photometric,11,11,11,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,feature_local_contrast,7.0,rotate_minus10,geometric,11,10,6,0.6,0.5454545454545454,0.5714285714285713,0.009147673244777981
akd_0222,518,last4avg,feature_local_contrast,7.0,scale_090,geometric,11,12,5,0.4166666666666667,0.45454545454545453,0.43478260869565216,0.008661745322673121
akd_0222,518,last4avg,feature_local_contrast,7.0,scale_110,geometric,11,20,9,0.45,0.8181818181818182,0.5806451612903226,0.014192277583022082
akd_0222,518,last4avg,feature_local_contrast,7.0,translate,geometric,11,18,9,0.5,0.8181818181818182,0.6206896551724137,0.011732471107789024
akd_0222,518,last4avg,feature_local_contrast,7.0,contrast_125,photometric,11,10,10,1.0,0.9090909090909091,0.9523809523809523,0.0
akd_0222,518,last4avg,feature_local_contrast,8.0,flip_horizontal,geometric,8,8,7,0.875,0.875,0.875,0.001548466349342305
akd_0222,518,last4avg,feature_local_contrast,8.0,rotate_10,geometric,8,6,4,0.6666666666666666,0.5,0.5714285714285715,0.008651891061239526
akd_0222,518,last4avg,feature_local_contrast,8.0,brightness_075,photometric,8,9,8,0.8888888888888888,1.0,0.9411764705882353,0.0
akd_0222,518,last4avg,feature_local_contrast,8.0,rotate_minus10,geometric,8,8,5,0.625,0.625,0.625,0.009587006425432393
akd_0222,518,last4avg,feature_local_contrast,8.0,scale_090,geometric,8,12,6,0.5,0.75,0.6,0.009440912990493577
akd_0222,518,last4avg,feature_local_contrast,8.0,scale_110,geometric,8,12,6,0.5,0.75,0.6,0.01406405962180456
akd_0222,518,last4avg,feature_local_contrast,8.0,translate,geometric,8,10,6,0.6,0.75,0.6666666666666665,0.011317211010185563
akd_0222,518,last4avg,feature_local_contrast,8.0,contrast_125,photometric,8,8,8,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,feature_local_contrast,10.0,flip_horizontal,geometric,5,7,5,0.7142857142857143,1.0,0.8333333333333333,0.001548466349342305
akd_0222,518,last4avg,feature_local_contrast,10.0,rotate_10,geometric,5,4,2,0.5,0.4,0.4444444444444445,0.006190306734320147
akd_0222,518,last4avg,feature_local_contrast,10.0,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,feature_local_contrast,10.0,rotate_minus10,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.009587006425432393
akd_0222,518,last4avg,feature_local_contrast,10.0,scale_090,geometric,5,5,2,0.4,0.4,0.4000000000000001,0.009392800236320633
akd_0222,518,last4avg,feature_local_contrast,10.0,scale_110,geometric,5,8,4,0.5,0.8,0.6153846153846154,0.011277080879003152
akd_0222,518,last4avg,feature_local_contrast,10.0,translate,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.010901950912582073
akd_0222,518,last4avg,feature_local_contrast,10.0,contrast_125,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.985,flip_horizontal,geometric,8,9,8,0.8888888888888888,1.0,0.9411764705882353,0.001548466349342305
akd_0222,518,last4avg,cls_to_patch_attention,0.985,rotate_10,geometric,8,9,2,0.2222222222222222,0.25,0.23529411764705882,0.025430436573092997
akd_0222,518,last4avg,cls_to_patch_attention,0.985,brightness_075,photometric,8,8,8,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.985,rotate_minus10,geometric,8,9,5,0.5555555555555556,0.625,0.5882352941176471,0.01617007005679872
akd_0222,518,last4avg,cls_to_patch_attention,0.985,scale_090,geometric,8,6,6,1.0,0.75,0.8571428571428571,0.01581719066239032
akd_0222,518,last4avg,cls_to_patch_attention,0.985,scale_110,geometric,8,7,5,0.7142857142857143,0.625,0.6666666666666666,0.01765888017974027
akd_0222,518,last4avg,cls_to_patch_attention,0.985,translate,geometric,8,9,2,0.2222222222222222,0.25,0.23529411764705882,0.03151732714380684
akd_0222,518,last4avg,cls_to_patch_attention,0.985,contrast_125,photometric,8,8,8,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.99,flip_horizontal,geometric,7,6,5,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.001548466349342305
akd_0222,518,last4avg,cls_to_patch_attention,0.99,rotate_10,geometric,7,7,5,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.020030293140918767
akd_0222,518,last4avg,cls_to_patch_attention,0.99,brightness_075,photometric,7,7,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.99,rotate_minus10,geometric,7,8,4,0.5,0.5714285714285714,0.5333333333333333,0.011098660576892563
akd_0222,518,last4avg,cls_to_patch_attention,0.99,scale_090,geometric,7,4,4,1.0,0.5714285714285714,0.7272727272727273,0.015062135698262806
akd_0222,518,last4avg,cls_to_patch_attention,0.99,scale_110,geometric,7,7,4,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.017355161751019914
akd_0222,518,last4avg,cls_to_patch_attention,0.99,translate,geometric,7,6,6,1.0,0.8571428571428571,0.923076923076923,0.0243081101636837
akd_0222,518,last4avg,cls_to_patch_attention,0.99,contrast_125,photometric,7,7,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.993,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.001548466349342305
akd_0222,518,last4avg,cls_to_patch_attention,0.993,rotate_10,geometric,5,5,5,1.0,1.0,1.0,0.020030293140918767
akd_0222,518,last4avg,cls_to_patch_attention,0.993,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.993,rotate_minus10,geometric,5,7,3,0.42857142857142855,0.6,0.5,0.006027251096986403
akd_0222,518,last4avg,cls_to_patch_attention,0.993,scale_090,geometric,5,3,0,0.0,0.0,0.0,nan
akd_0222,518,last4avg,cls_to_patch_attention,0.993,scale_110,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.015151809901817932
akd_0222,518,last4avg,cls_to_patch_attention,0.993,translate,geometric,5,5,5,1.0,1.0,1.0,0.021601433024300575
akd_0222,518,last4avg,cls_to_patch_attention,0.993,contrast_125,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.001548466349342305
akd_0222,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.020030293140918767
akd_0222,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0222,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,5,2,0.4,0.4,0.4000000000000001,0.0058400948760982925
akd_0222,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,5,3,0,0.0,0.0,0.0,nan
akd_0222,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.015151809901817932
akd_0222,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.011732471107789036
akd_0222,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,flip_horizontal,geometric,8,7,4,0.5714285714285714,0.5,0.5333333333333333,0.015565937207604628
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,rotate_10,geometric,8,3,1,0.3333333333333333,0.125,0.18181818181818182,0.04508300236510037
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,brightness_075,photometric,8,8,8,1.0,1.0,1.0,0.0
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,rotate_minus10,geometric,8,4,1,0.25,0.125,0.16666666666666666,0.03954299033300267
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,scale_090,geometric,8,11,3,0.2727272727272727,0.375,0.3157894736842105,0.033494251193886264
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,scale_110,geometric,8,3,1,0.3333333333333333,0.125,0.18181818181818182,0.022128391848145065
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,translate,geometric,8,9,2,0.2222222222222222,0.25,0.23529411764705882,0.03433712101922483
akd_0222,518,last4avg,feature_hdbscan_medoid,0.0,contrast_125,photometric,8,5,4,0.8,0.5,0.6153846153846154,0.0
akd_0394,518,last,feature_local_contrast,6.0,flip_horizontal,geometric,17,22,10,0.45454545454545453,0.5882352941176471,0.5128205128205129,0.0021041070908684885
akd_0394,518,last,feature_local_contrast,6.0,rotate_10,geometric,17,20,10,0.5,0.5882352941176471,0.5405405405405405,0.031497377971381836
akd_0394,518,last,feature_local_contrast,6.0,brightness_075,photometric,17,20,13,0.65,0.7647058823529411,0.7027027027027027,0.0
akd_0394,518,last,feature_local_contrast,6.0,rotate_minus10,geometric,17,21,10,0.47619047619047616,0.5882352941176471,0.5263157894736842,0.0354642904578905
akd_0394,518,last,feature_local_contrast,6.0,scale_090,geometric,17,17,8,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.034881310086046155
akd_0394,518,last,feature_local_contrast,6.0,scale_110,geometric,17,18,11,0.6111111111111112,0.6470588235294118,0.6285714285714287,0.0379802878447021
akd_0394,518,last,feature_local_contrast,6.0,translate,geometric,17,24,7,0.2916666666666667,0.4117647058823529,0.34146341463414637,0.015942468276300567
akd_0394,518,last,feature_local_contrast,6.0,contrast_125,photometric,17,17,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0
akd_0394,518,last,feature_local_contrast,7.0,flip_horizontal,geometric,14,13,7,0.5384615384615384,0.5,0.5185185185185186,0.0021041070908684885
akd_0394,518,last,feature_local_contrast,7.0,rotate_10,geometric,14,18,9,0.5,0.6428571428571429,0.5625000000000001,0.031389411630301345
akd_0394,518,last,feature_local_contrast,7.0,brightness_075,photometric,14,14,11,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.0
akd_0394,518,last,feature_local_contrast,7.0,rotate_minus10,geometric,14,17,9,0.5294117647058824,0.6428571428571429,0.5806451612903226,0.03305786179352385
akd_0394,518,last,feature_local_contrast,7.0,scale_090,geometric,14,13,8,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.027772796656188398
akd_0394,518,last,feature_local_contrast,7.0,scale_110,geometric,14,12,6,0.5,0.42857142857142855,0.4615384615384615,0.038963023894094284
akd_0394,518,last,feature_local_contrast,7.0,translate,geometric,14,18,6,0.3333333333333333,0.42857142857142855,0.375,0.015942468276300574
akd_0394,518,last,feature_local_contrast,7.0,contrast_125,photometric,14,13,12,0.9230769230769231,0.8571428571428571,0.888888888888889,0.0
akd_0394,518,last,feature_local_contrast,8.0,flip_horizontal,geometric,11,8,6,0.75,0.5454545454545454,0.631578947368421,0.0021041070908684885
akd_0394,518,last,feature_local_contrast,8.0,rotate_10,geometric,11,13,5,0.38461538461538464,0.45454545454545453,0.41666666666666663,0.024772123540550504
akd_0394,518,last,feature_local_contrast,8.0,brightness_075,photometric,11,11,8,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0
akd_0394,518,last,feature_local_contrast,8.0,rotate_minus10,geometric,11,14,9,0.6428571428571429,0.8181818181818182,0.7200000000000001,0.03787071912225715
akd_0394,518,last,feature_local_contrast,8.0,scale_090,geometric,11,11,6,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.027772796656188398
akd_0394,518,last,feature_local_contrast,8.0,scale_110,geometric,11,10,6,0.6,0.5454545454545454,0.5714285714285713,0.029803314644071096
akd_0394,518,last,feature_local_contrast,8.0,translate,geometric,11,12,3,0.25,0.2727272727272727,0.2608695652173913,0.028755408335903433
