image_id,size,layer_mode,method,tau,transform,transform_family,base_count,transformed_count_after_inverse,matches,precision,recall,f1,localization_error_bbox_diag
akd_0155,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,19,19,19,1.0,1.0,1.0,0.0
akd_0155,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,5,4,0.8,1.0,0.888888888888889,0.001548466349342305
akd_0155,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.011623875713665738
akd_0155,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0155,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,4,3,0.75,0.75,0.75,0.010325025504323734
akd_0155,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,4,4,1.0,1.0,1.0,0.009687070936510476
akd_0155,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,4,2,0.5,0.5,0.5,0.01406064386198256
akd_0155,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,5,4,0.8,1.0,0.888888888888889,0.029804545001547215
akd_0155,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,5,3,0.6,0.75,0.6666666666666665,0.0
akd_0291,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,23,23,22,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.001548466349342305
akd_0291,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,23,18,15,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.008511971671816951
akd_0291,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,23,22,22,1.0,0.9565217391304348,0.9777777777777777,0.0
akd_0291,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,23,20,17,0.85,0.7391304347826086,0.7906976744186046,0.011713040060197988
akd_0291,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,23,27,19,0.7037037037037037,0.8260869565217391,0.76,0.01195791069496387
akd_0291,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,23,16,14,0.875,0.6086956521739131,0.717948717948718,0.00981201915105759
akd_0291,518,last4avg,feature_local_contrast,6.0,translate,geometric,23,16,14,0.875,0.6086956521739131,0.717948717948718,0.010901950912582102
akd_0291,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,23,20,20,1.0,0.8695652173913043,0.9302325581395349,0.0
akd_0291,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,2,2,1,0.5,0.5,0.5,0.001548466349342305
akd_0291,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,2,2,2,1.0,1.0,1.0,0.013660854936071182
akd_0291,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0291,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,2,2,2,1.0,1.0,1.0,0.01328841488917785
akd_0291,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,2,2,2,1.0,1.0,1.0,0.023558623195220084
akd_0291,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,2,2,2,1.0,1.0,1.0,0.01381551453276216
akd_0291,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,2,3,2,0.6666666666666666,1.0,0.8,0.016031896542243185
akd_0291,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0088,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,26,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0017956765469082413
akd_0088,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.012171695113693246
akd_0088,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,29,26,0.896551724137931,0.8666666666666667,0.8813559322033899,0.0
akd_0088,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,18,0.6,0.6,0.6,0.018352667047811525
akd_0088,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,30,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.012131996888991232
akd_0088,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,17,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.029011649927046315
akd_0088,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.013605541518214895
akd_0088,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,29,25,0.8620689655172413,0.8333333333333334,0.847457627118644,0.0
akd_0088,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,4,4,1.0,1.0,1.0,0.0017956765469082413
akd_0088,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,4,1,0.25,0.25,0.25,0.001735100699877855
akd_0088,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,3,3,1.0,0.75,0.8571428571428571,0.0
akd_0088,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,5,2,0.4,0.5,0.4444444444444445,0.028701553823860804
akd_0088,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.02557959885464858
akd_0088,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,4,3,0.75,0.75,0.75,0.03262518982239679
akd_0088,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,4,1,0.25,0.25,0.25,0.03172856293210118
akd_0088,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,4,2,0.5,0.5,0.5,0.017776290883910455
akd_0098,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,16,12,11,0.9166666666666666,0.6875,0.7857142857142857,0.001548466349342305
akd_0098,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,16,15,10,0.6666666666666666,0.625,0.6451612903225806,0.010548750873609819
akd_0098,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,16,19,15,0.7894736842105263,0.9375,0.8571428571428572,0.0
akd_0098,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,16,14,9,0.6428571428571429,0.5625,0.6000000000000001,0.013825195925296555
akd_0098,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,16,15,7,0.4666666666666667,0.4375,0.45161290322580644,0.012923943368584226
akd_0098,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,16,22,10,0.45454545454545453,0.625,0.5263157894736842,0.011110277904456135
akd_0098,518,last4avg,feature_local_contrast,6.0,translate,geometric,16,18,9,0.5,0.5625,0.5294117647058824,0.02116184217190431
akd_0098,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,16,15,14,0.9333333333333333,0.875,0.9032258064516129,0.0
akd_0098,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.01238773079473844
akd_0098,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.02206060443991349
akd_0098,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0098,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.009797476022013652
akd_0098,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,3,3,1.0,0.75,0.8571428571428571,0.007726065320821182
akd_0098,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.01408290625195428
akd_0098,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,4,2,0.5,0.5,0.5,0.04785448453408444
akd_0098,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0278,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,16,20,15,0.75,0.9375,0.8333333333333334,0.001548466349342305
akd_0278,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,16,15,10,0.6666666666666666,0.625,0.6451612903225806,0.010195106257430715
akd_0278,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,16,18,16,0.8888888888888888,1.0,0.9411764705882353,0.0
akd_0278,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,16,17,11,0.6470588235294118,0.6875,0.6666666666666667,0.0073452885379770546
akd_0278,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,16,23,16,0.6956521739130435,1.0,0.8205128205128205,0.0132653299233772
akd_0278,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,16,22,11,0.5,0.6875,0.5789473684210527,0.007953797680116115
akd_0278,518,last4avg,feature_local_contrast,6.0,translate,geometric,16,21,13,0.6190476190476191,0.8125,0.7027027027027026,0.010901950912582102
akd_0278,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,16,15,15,1.0,0.9375,0.967741935483871,0.0
akd_0278,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,4,3,0.75,0.75,0.75,0.04918666249463257
akd_0278,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,4,3,0.75,0.75,0.75,0.005928358957240979
akd_0278,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,3,3,1.0,0.75,0.8571428571428571,0.0
akd_0278,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.020788719260526462
akd_0278,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,4,3,0.75,0.75,0.75,0.004732206945413622
akd_0278,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,5,4,0.8,1.0,0.888888888888889,0.02112570683752425
akd_0278,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,4,3,0.75,0.75,0.75,0.011732471107789067
akd_0278,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,3,3,1.0,0.75,0.8571428571428571,0.0
akd_0094,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,18,17,17,1.0,0.9444444444444444,0.9714285714285714,0.001548466349342305
akd_0094,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,18,15,12,0.8,0.6666666666666666,0.7272727272727272,0.013019389785920116
akd_0094,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,18,18,18,1.0,1.0,1.0,0.0
akd_0094,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,18,12,10,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.012452302309398446
akd_0094,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,18,18,13,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.008709459409599279
akd_0094,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,18,21,14,0.6666666666666666,0.7777777777777778,0.717948717948718,0.015897698810261235
akd_0094,518,last4avg,feature_local_contrast,6.0,translate,geometric,18,19,12,0.631578947368421,0.6666666666666666,0.6486486486486486,0.011732471107789067
akd_0094,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,18,16,16,1.0,0.8888888888888888,0.9411764705882353,0.0
akd_0094,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,6,3,0.5,1.0,0.6666666666666666,0.041808591432242234
akd_0094,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012463946381175484
akd_0094,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,4,3,0.75,1.0,0.8571428571428571,0.0
akd_0094,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.027742552815519825
akd_0094,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,2,1,0.5,0.3333333333333333,0.4,0.018691590894522638
akd_0094,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.03124307745503197
akd_0094,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,4,2,0.5,0.6666666666666666,0.5714285714285715,0.03006310605411282
akd_0094,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,2,2,1.0,0.6666666666666666,0.8,0.03956636691083001
akd_0125,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0018894849871330583
akd_0125,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,18,0.6,0.6,0.6,0.01976961391414358
akd_0125,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,27,0.9,0.9,0.9,0.0
akd_0125,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,15,0.5,0.5,0.5,0.01923498060192366
akd_0125,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,29,19,0.6551724137931034,0.6333333333333333,0.6440677966101694,0.012470848319936254
akd_0125,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,21,0.7,0.7,0.7,0.019893244844039575
akd_0125,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.014316312414251426
akd_0125,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,28,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0
akd_0125,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.0018894849871330583
akd_0125,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.01234550951734474
akd_0125,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0125,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,4,2,0.5,0.6666666666666666,0.5714285714285715,0.031916184170278535
akd_0125,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0047284309473245075
akd_0125,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.025971330259588667
akd_0125,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,4,2,0.5,0.6666666666666666,0.5714285714285715,0.013809599613866404
akd_0125,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0119,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,23,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.0021530533646487732
akd_0119,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,16,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.022091819808038062
akd_0119,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,23,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.0
akd_0119,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,18,0.6,0.6,0.6,0.02088553610174837
akd_0119,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,30,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0198465790088241
akd_0119,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,19,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.023436010210949595
akd_0119,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,19,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.01631332602416513
akd_0119,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,22,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.0
akd_0119,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.030219544037460334
akd_0119,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.03541444497986425
akd_0119,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,5,4,4,1.0,0.8,0.888888888888889,0.0
akd_0119,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.029229150776435103
akd_0119,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,5,5,3,0.6,0.6,0.6,0.021258352523571708
akd_0119,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.025380728755549555
akd_0119,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,5,5,4,0.8,0.8,0.8000000000000002,0.03379902856681497
akd_0119,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,5,5,2,0.4,0.4,0.4000000000000001,0.015071373552541413
akd_0112,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,17,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0021166498170252725
akd_0112,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,15,0.5,0.5,0.5,0.02453367574978978
akd_0112,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,29,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0
akd_0112,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,18,0.6,0.6,0.6,0.021650119177623002
akd_0112,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,28,12,0.42857142857142855,0.4,0.4137931034482759,0.02218183128491689
akd_0112,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.021180009376786577
akd_0112,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.014902236922446853
akd_0112,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,28,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.0
akd_0112,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.0021166498170252725
akd_0112,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,3,3,1.0,1.0,1.0,0.027816175755921657
akd_0112,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.029633097438353816
akd_0112,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.017076304980170254
akd_0112,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.02487368939088441
akd_0112,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,4,3,0.75,1.0,0.8571428571428571,0.006068183733366883
akd_0112,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,3,4,2,0.5,0.6666666666666666,0.5714285714285715,0.014902236922446823
akd_0112,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0309,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,30,30,24,0.8,0.8,0.8000000000000002,0.0021419956000328253
akd_0309,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,30,30,16,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.020494463729444006
akd_0309,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,30,30,26,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0
akd_0309,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,30,30,13,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.024994650042358926
akd_0309,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,30,30,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.023322777962915823
akd_0309,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,30,30,14,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.012562903802214555
akd_0309,518,last4avg,feature_local_contrast,6.0,translate,geometric,30,30,15,0.5,0.5,0.5,0.02927320496183924
akd_0309,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,30,30,24,0.8,0.8,0.8000000000000002,0.0
akd_0309,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,4,5,4,0.8,1.0,0.888888888888889,0.0021419956000328253
akd_0309,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.017227081506860326
akd_0309,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.0
akd_0309,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.024053102889269214
akd_0309,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,4,2,2,1.0,0.5,0.6666666666666666,0.013636191521913135
akd_0309,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,4,5,4,0.8,1.0,0.888888888888889,0.006140238455500085
akd_0309,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,4,3,2,0.6666666666666666,0.5,0.5714285714285715,0.02927320496183919
akd_0309,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,4,4,4,1.0,1.0,1.0,0.0
akd_0160,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,15,19,15,0.7894736842105263,1.0,0.8823529411764706,0.001548466349342305
akd_0160,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,15,12,10,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.00957019130761287
akd_0160,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,15,16,15,0.9375,1.0,0.967741935483871,0.0
akd_0160,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,15,15,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.012731189470646751
akd_0160,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,15,14,8,0.5714285714285714,0.5333333333333333,0.5517241379310344,0.009315709418530807
akd_0160,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,15,17,10,0.5882352941176471,0.6666666666666666,0.625,0.009938468341359549
akd_0160,518,last4avg,feature_local_contrast,6.0,translate,geometric,15,15,6,0.4,0.4,0.4000000000000001,0.011732471107789058
akd_0160,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,15,14,14,1.0,0.9333333333333333,0.9655172413793104,0.0
akd_0160,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,2,2,2,1.0,1.0,1.0,0.001548466349342305
akd_0160,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.012846965796949229
akd_0160,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0160,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,2,2,2,1.0,1.0,1.0,0.00532326106012433
akd_0160,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,2,2,0,0.0,0.0,0.0,nan
akd_0160,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,2,2,2,1.0,1.0,1.0,0.010813058329351342
akd_0160,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,2,1,1,1.0,0.5,0.6666666666666666,0.02701478730306683
akd_0160,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,2,2,2,1.0,1.0,1.0,0.0
akd_0186,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,17,21,16,0.7619047619047619,0.9411764705882353,0.8421052631578947,0.001548466349342305
akd_0186,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,17,11,9,0.8181818181818182,0.5294117647058824,0.6428571428571428,0.011246599811710889
akd_0186,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,17,16,15,0.9375,0.8823529411764706,0.9090909090909091,0.0
akd_0186,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,17,13,9,0.6923076923076923,0.5294117647058824,0.5999999999999999,0.009479185550614947
akd_0186,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,17,20,13,0.65,0.7647058823529411,0.7027027027027027,0.012923943368584226
akd_0186,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,17,22,13,0.5909090909090909,0.7647058823529411,0.6666666666666667,0.013314831348815214
akd_0186,518,last4avg,feature_local_contrast,6.0,translate,geometric,17,12,10,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.011732471107789036
akd_0186,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,17,14,14,1.0,0.8235294117647058,0.9032258064516129,0.0
akd_0186,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,5,4,4,1.0,0.8,0.888888888888889,0.020931911721249415
akd_0186,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,5,3,3,1.0,0.6,0.7499999999999999,0.01346960308023289
akd_0186,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,5,5,5,1.0,1.0,1.0,0.0
akd_0186,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,5,4,3,0.75,0.6,0.6666666666666665,0.008391289510051097
akd_0186,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,5,3,2,0.6666666666666666,0.4,0.5,0.03180031216063309
akd_0186,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,5,4,4,1.0,0.8,0.888888888888889,0.018096614151614992
akd_0186,518,last4avg,cls_to_patch_attention,0.996,translate,geometric,5,1,1,1.0,0.2,0.33333333333333337,0.032248587858128376
akd_0186,518,last4avg,cls_to_patch_attention,0.996,contrast_125,photometric,5,6,5,0.8333333333333334,1.0,0.9090909090909091,0.0
akd_0031,518,last4avg,feature_local_contrast,6.0,flip_horizontal,geometric,10,10,6,0.6,0.6,0.6,0.002044267504344789
akd_0031,518,last4avg,feature_local_contrast,6.0,rotate_10,geometric,10,15,9,0.6,0.9,0.7200000000000001,0.024128637477655906
akd_0031,518,last4avg,feature_local_contrast,6.0,brightness_075,photometric,10,12,9,0.75,0.9,0.8181818181818182,0.0
akd_0031,518,last4avg,feature_local_contrast,6.0,rotate_minus10,geometric,10,20,9,0.45,0.9,0.6,0.013014385128226653
akd_0031,518,last4avg,feature_local_contrast,6.0,scale_090,geometric,10,24,8,0.3333333333333333,0.8,0.47058823529411764,0.02369386046081967
akd_0031,518,last4avg,feature_local_contrast,6.0,scale_110,geometric,10,6,4,0.6666666666666666,0.4,0.5,0.017404870375105685
akd_0031,518,last4avg,feature_local_contrast,6.0,translate,geometric,10,17,9,0.5294117647058824,0.9,0.6666666666666667,0.027937621184000297
akd_0031,518,last4avg,feature_local_contrast,6.0,contrast_125,photometric,10,12,10,0.8333333333333334,1.0,0.9090909090909091,0.0
akd_0031,518,last4avg,cls_to_patch_attention,0.996,flip_horizontal,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.002044267504344789
akd_0031,518,last4avg,cls_to_patch_attention,0.996,rotate_10,geometric,3,2,2,1.0,0.6666666666666666,0.8,0.027857707899758926
akd_0031,518,last4avg,cls_to_patch_attention,0.996,brightness_075,photometric,3,3,3,1.0,1.0,1.0,0.0
akd_0031,518,last4avg,cls_to_patch_attention,0.996,rotate_minus10,geometric,3,3,3,1.0,1.0,1.0,0.010625749141679729
akd_0031,518,last4avg,cls_to_patch_attention,0.996,scale_090,geometric,3,1,1,1.0,0.3333333333333333,0.5,0.024068891400409242
akd_0031,518,last4avg,cls_to_patch_attention,0.996,scale_110,geometric,3,1,1,1.0,0.3333333333333333,0.5,0.019936751745389024
