image_id,source_name,structural_complexity_proxy,size,layer_mode,method,tau,candidate_count,safety_cap_hit,plant_hit_ratio,collapse_background_or_single,mean_repeatability_f1,median_localization_error_bbox_diag,median_photometric_count_difference
akd_0309,leaf3 (102).jpg,low,518,last4avg,feature_local_contrast,6.0,30,1,0.3333333333333333,0,0.6083333333333334,0.01652868376582928,0.0
akd_0309,leaf3 (102).jpg,low,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.7162698412698414,0.009888214988706609,0.5
akd_0160,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112758-343-13186939449972.jpg,medium,518,last4avg,feature_local_contrast,6.0,15,0,0.5333333333333333,0,0.7249679579222617,0.009442950363071839,1.0
akd_0160,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112758-343-13186939449972.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,2,0,1.0,0,0.7916666666666666,0.00532326106012433,0.0
akd_0186,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-113203-295-13189388971554.jpg,medium,518,last4avg,feature_local_contrast,6.0,17,0,0.47058823529411764,0,0.7445379579175903,0.010362892681162918,2.0
akd_0186,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-113203-295-13189388971554.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,5,0,1.0,0,0.7421085858585859,0.01578310861592394,0.5
akd_0031,23-23.jpg,low,518,last4avg,feature_local_contrast,6.0,10,0,0.7,0,0.660565953654189,0.01520962775166617,2.0
akd_0031,23-23.jpg,low,518,last4avg,cls_to_patch_attention,0.996,3,0,0.6666666666666666,0,0.7625,0.015281250443534376,0.0
akd_0178,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-113047-519-13188631222347.jpg,medium,518,last4avg,feature_local_contrast,6.0,9,0,0.3333333333333333,0,0.7511404960708365,0.009516758285821205,0.5
akd_0178,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-113047-519-13188631222347.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.6716269841269842,0.0059153271872600215,0.0
akd_0067,4.jpg,low,518,last4avg,feature_local_contrast,6.0,27,0,0.4074074074074074,0,0.7186257309941521,0.01820802899913087,4.0
akd_0067,4.jpg,low,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.6166666666666667,0.013148745682235645,0.0
akd_0245,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151005-176-13320207779799.jpg,high,518,last4avg,feature_local_contrast,6.0,21,0,0.47619047619047616,0,0.7233609269946479,0.010015859013199162,2.5
akd_0245,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151005-176-13320207779799.jpg,high,518,last4avg,cls_to_patch_attention,0.996,4,0,0.75,0,0.7018849206349207,0.013602905585919763,0.5
akd_0117,69-69.jpg,high,518,last4avg,feature_local_contrast,6.0,30,1,0.4,0,0.6666666666666667,0.01601431816417321,0.0
akd_0117,69-69.jpg,high,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.9052579365079365,0.009194448112821475,0.5
akd_0216,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145517-804-13311334062858.jpg,high,518,last4avg,feature_local_contrast,6.0,18,0,0.2777777777777778,0,0.7386068868574538,0.008761428441362577,2.0
akd_0216,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145517-804-13311334062858.jpg,high,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.7321428571428571,0.009819671827084873,1.0
akd_0355,leaf3 (54).jpg,low,518,last4avg,feature_local_contrast,6.0,16,0,0.625,0,0.7668465113318054,0.014370048826411914,2.0
akd_0355,leaf3 (54).jpg,low,518,last4avg,cls_to_patch_attention,0.996,2,0,1.0,0,0.8083333333333333,0.018931146066238982,0.0
akd_0327,leaf3 (119).jpg,low,518,last4avg,feature_local_contrast,6.0,17,0,0.5294117647058824,0,0.7698469126362865,0.014464320441421118,1.0
akd_0327,leaf3 (119).jpg,low,518,last4avg,cls_to_patch_attention,0.996,2,0,1.0,0,0.925,0.015071585769401404,0.5
akd_0235,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-150054-432-13314700344036.jpg,high,518,last4avg,feature_local_contrast,6.0,16,0,0.125,0,0.7538663758839976,0.010044971222765377,2.0
akd_0235,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-150054-432-13314700344036.jpg,high,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.8660714285714286,0.011570638348086013,0.0
akd_0259,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151133-024-13321086259062.jpg,high,518,last4avg,feature_local_contrast,6.0,19,0,0.42105263157894735,0,0.7669977279267626,0.008797888602023643,1.5
akd_0259,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151133-024-13321086259062.jpg,high,518,last4avg,cls_to_patch_attention,0.996,1,0,1.0,1,0.6458333333333333,0.01288787065318326,1.0
akd_0337,leaf3 (19).jpg,low,518,last4avg,feature_local_contrast,6.0,17,0,0.5882352941176471,0,0.6194874332919873,0.013289642512684961,1.0
akd_0337,leaf3 (19).jpg,low,518,last4avg,cls_to_patch_attention,0.996,2,0,1.0,0,0.6666666666666666,0.034794797716553805,0.0
akd_0374,leaf3 (75).jpg,low,518,last4avg,feature_local_contrast,6.0,18,0,0.6666666666666666,0,0.6228145926675338,0.02541728382773931,3.0
akd_0374,leaf3 (75).jpg,low,518,last4avg,cls_to_patch_attention,0.996,5,0,0.6,0,0.7576388888888889,0.015379569269568485,0.5
akd_0399,leaf3 (98).jpg,low,518,last4avg,feature_local_contrast,6.0,15,0,0.6,0,0.7611518769385149,0.01808450760836383,2.5
akd_0399,leaf3 (98).jpg,low,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.8566468253968254,0.013916972402612346,0.0
akd_0304,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151557-357-13323729596564.jpg,high,518,last4avg,feature_local_contrast,6.0,16,0,0.375,0,0.7310555608768305,0.008739995974345646,4.0
akd_0304,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151557-357-13323729596564.jpg,high,518,last4avg,cls_to_patch_attention,0.996,1,0,1.0,1,0.75,0.012746670843331781,0.5
akd_0037,26.jpg,high,518,last4avg,feature_local_contrast,6.0,16,0,0.375,0,0.7295684791881546,0.008880049777219888,2.0
akd_0037,26.jpg,high,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.7964285714285714,0.012316021179500388,0.5
akd_0172,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112946-280-13188018823782.jpg,medium,518,last4avg,feature_local_contrast,6.0,18,0,0.3333333333333333,0,0.7485853296756935,0.010281561283163751,1.0
akd_0172,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112946-280-13188018823782.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.7663690476190477,0.009398623968597954,0.0
akd_0302,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151544-843-13323604447692.jpg,high,518,last4avg,feature_local_contrast,6.0,22,0,0.3181818181818182,0,0.7256948206359721,0.008697245807922367,3.0
akd_0302,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151544-843-13323604447692.jpg,high,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.6630952380952382,0.01991805031627655,0.5
akd_0156,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112719-588-13186551908649.jpg,medium,518,last4avg,feature_local_contrast,6.0,15,0,0.5333333333333333,0,0.7949553208368558,0.008957284598631744,0.5
akd_0156,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-112719-588-13186551908649.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,5,0,1.0,0,0.7378968253968254,0.019673578939857172,0.5
akd_0052,33-33.jpg,low,518,last4avg,feature_local_contrast,6.0,30,1,0.9333333333333333,0,0.6527157164869029,0.01113716766458108,0.0
akd_0052,33-33.jpg,low,518,last4avg,cls_to_patch_attention,0.996,1,0,1.0,1,0.875,0.010574790386915623,0.0
akd_0238,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-150940-660-13319962631017.jpg,medium,518,last4avg,feature_local_contrast,6.0,22,0,0.6363636363636364,0,0.8186060953083,0.010667195239905995,2.0
akd_0238,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-150940-660-13319962631017.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.8726190476190476,0.00956454608263796,0.5
akd_0007,12-12.jpg,low,518,last4avg,feature_local_contrast,6.0,8,0,0.625,0,0.4705362448009507,0.014493791305396445,2.5
akd_0007,12-12.jpg,low,518,last4avg,cls_to_patch_attention,0.996,2,0,0.5,0,0.7464285714285714,0.01968812583329221,0.5
akd_0035,25.jpg,medium,518,last4avg,feature_local_contrast,6.0,30,1,0.6,0,0.6666666666666667,0.014082539443376382,0.0
akd_0035,25.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.8321428571428572,0.008997923791179604,0.5
akd_0077,44.jpg,high,518,last4avg,feature_local_contrast,6.0,18,0,0.3333333333333333,0,0.7782457764668391,0.009339208729281085,2.5
akd_0077,44.jpg,high,518,last4avg,cls_to_patch_attention,0.996,4,0,0.75,0,0.7857142857142857,0.009510514489762246,1.0
akd_0122,72-72.jpg,medium,518,last4avg,feature_local_contrast,6.0,30,1,0.4666666666666667,0,0.6536430937073836,0.014722462507218325,0.0
akd_0122,72-72.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,4,0,1.0,0,0.7043650793650793,0.014402355808777453,0.0
akd_0038,27-27.jpg,medium,518,last4avg,feature_local_contrast,6.0,30,1,0.5,0,0.5802668748141541,0.015920891008594017,0.0
akd_0038,27-27.jpg,medium,518,last4avg,cls_to_patch_attention,0.996,2,0,0.5,0,0.7875,0.01029640795866386,0.0
akd_0196,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145154-242-13309298440175.jpg,high,518,last4avg,feature_local_contrast,6.0,14,0,0.6428571428571429,0,0.7022292699803945,0.010082659346188757,2.0
akd_0196,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-145154-242-13309298440175.jpg,high,518,last4avg,cls_to_patch_attention,0.996,3,0,1.0,0,0.6047619047619048,0.012887916787469252,0.0
akd_0339,leaf3 (20).jpg,low,518,last4avg,feature_local_contrast,6.0,19,0,0.15789473684210525,0,0.6857542880416198,0.022502707659647025,1.5
akd_0339,leaf3 (20).jpg,low,518,last4avg,cls_to_patch_attention,0.996,2,0,0.5,0,0.7458333333333333,0.016529166015846496,0.0
akd_0331,leaf3 (13).jpg,low,728,last,feature_hdbscan_medoid,0.0,3,0,0.0,1,0.35,0.016141012465330496,0.0
akd_0050,32-32.jpg,high,728,last,feature_hdbscan_medoid,0.0,6,0,0.16666666666666666,0,0.36973443223443225,0.021825747229269752,0.0
akd_0326,leaf3 (118).jpg,low,728,last,feature_hdbscan_medoid,0.0,11,0,0.09090909090909091,0,0.25625,0.02249070340671684,3.0
akd_0396,leaf3 (95).jpg,low,728,last,feature_hdbscan_medoid,0.0,4,0,0.25,0,0.26458333333333334,0.031391393626321686,0.5
akd_0248,Camera MV-XGC1207GC#A9FE3BF8-Snapshot-20250725-151026-881-13320424837995.jpg,medium,728,last,feature_hdbscan_medoid,0.0,5,0,0.2,0,0.5043706293706294,0.018445016352995815,0.0
akd_0102,56.jpg,high,728,last,feature_hdbscan_medoid,0.0,8,0,0.375,0,0.39458180708180707,0.017685180415918666,2.0
akd_0384,leaf3 (84).jpg,low,728,last,feature_hdbscan_medoid,0.0,2,0,0.5,0,0.5,0.024030720406296363,0.0
