dataset_id,stage_label,split,path_id,path_kind,adaptive_support_count,spline_length_px,chord_length_px,sinuosity,total_turning_angle_deg,mean_abs_curvature_per_px,skeleton_path_length_px,length_normalized_bbox_diag,spline_to_skeleton_median_error_px,divergence_angle_deg,physical_unit_status
stagev3_0002,gt2,test,path_01,main_axis,14,447.2755160954093,413.48016265061364,1.0817339173617195,351.8885010465549,0.013731162834005462,466.06601717798213,1.0153349830672664,1.2716070159256843,0.0,not_available_no_scale_reference
stagev3_0003,gt2,test,path_01,main_axis,13,428.33362031354125,411.5937599416083,1.0406708312932338,195.14075383087922,0.007951392320498893,460.51681066681454,1.004090180888487,1.324989802994755,0.0,not_available_no_scale_reference
stagev3_0003,gt2,test,path_02,lateral_branch,2,17.720045146669353,17.72004514666935,1.0000000000000002,1.4514151986277097e-05,1.4295659982730008e-08,19.071067811865476,0.041538937157553066,0.8752800586148888,30.287952990666017,not_available_no_scale_reference
stagev3_0004,gt2,test,path_01,main_axis,13,324.63335082402216,277.42366352595224,1.1701718112220574,269.5267453960466,0.014490591054199801,347.7056274847714,0.7964694126926903,0.7108360395536393,0.0,not_available_no_scale_reference
stagev3_0004,gt2,test,path_02,lateral_branch,4,91.02565764139078,89.67719888578137,1.015036807263872,48.44869378035509,0.00928957006923279,94.38477631085023,0.22332625991007587,1.9169376532429878,74.74488129694222,not_available_no_scale_reference
stagev3_0009,gt2,val,path_01,main_axis,12,448.11332956479964,418.9123330937185,1.0697067003385368,224.0645773078739,0.008726954440096092,470.8772003600253,0.9934797412293974,1.670129724624141,0.0,not_available_no_scale_reference
stagev3_0009,gt2,val,path_02,lateral_branch,4,179.42493811991073,151.71684151734766,1.182630328481989,139.01629857445747,0.013522602540558084,183.29646455628168,0.397790088651431,4.444331340015765,38.8844964337146,not_available_no_scale_reference
stagev3_0009,gt2,val,path_03,lateral_branch,2,22.360679774997894,22.360679774997898,0.9999999999999999,4.950414905875507e-05,3.8639719506175395e-08,23.65685424949238,0.04957425028653591,0.4472292536910603,5.11041756103123,not_available_no_scale_reference
stagev3_0009,gt2,val,path_04,lateral_branch,4,22.469250920468326,21.40093455903273,1.0499191452825918,60.18096513261406,0.04674637317949933,24.14213562373095,0.049814955542082984,0.3332575081904679,54.76177477504224,not_available_no_scale_reference
stagev3_0011,leaf1_to_2,test,path_01,main_axis,11,375.5692166209622,365.9203579620026,1.026368739669744,149.14831219037708,0.006931156778330015,394.92388155425124,0.9750013832412066,1.3787758362902074,0.0,not_available_no_scale_reference
stagev3_0011,leaf1_to_2,test,path_02,lateral_branch,3,189.56610260014241,183.412104289766,1.0335528472027884,48.98649010048501,0.0045101710143426715,200.02438661763955,0.49212556320162293,12.247703347559483,48.01278750418334,not_available_no_scale_reference
stagev3_0011,leaf1_to_2,test,path_03,lateral_branch,4,77.39347858534035,74.33034373659252,1.0412097495418935,108.01750728678778,0.024359431652533504,81.18376618407356,0.20091835362191357,2.1768739747965693,64.82246457036521,not_available_no_scale_reference
stagev3_0015,leaf1_to_2,test,path_01,main_axis,7,337.3182071813345,328.4112253378274,1.0271214293431803,50.51877343144524,0.0026139085044222395,355.2375900532359,0.9542861149296628,0.9088639234646636,0.0,not_available_no_scale_reference
stagev3_0015,leaf1_to_2,test,path_02,lateral_branch,2,57.30619512757761,57.30619512757761,1.0,0.00015453302997153848,4.7064897086292304e-08,61.597979746446654,0.16212141872406843,0.5703436895074389,65.55604521958347,not_available_no_scale_reference
stagev3_0018,leaf1_to_2,val,path_01,main_axis,11,422.64373224308594,373.5867458012021,1.1313135088255746,175.21330114020017,0.0072355243078015725,445.730014102411,0.9836641002122058,1.5218241757057527,0.0,not_available_no_scale_reference
stagev3_0018,leaf1_to_2,val,path_02,lateral_branch,2,32.01562118716425,32.01562118716424,1.0000000000000002,2.7770620203691864e-05,1.5139133332499683e-08,35.142135623730944,0.07451338989618235,1.5153589240871495,14.788677614165183,not_available_no_scale_reference
stagev3_0018,leaf1_to_2,val,path_03,lateral_branch,2,33.541019662496836,33.54101966249684,0.9999999999999998,0.0,0.0,35.48528137423857,0.07806361341597677,0.44927965508106305,15.499275376500837,not_available_no_scale_reference
stagev3_0019,leaf1_to_2,val,path_01,main_axis,7,496.40901122711017,372.25972773320325,1.3335017844930144,272.28319298856127,0.009573231162234795,411.29141392239836,1.270781628964455,4.4720930248068695,0.0,not_available_no_scale_reference
stagev3_0019,leaf1_to_2,val,path_02,lateral_branch,3,41.22278818916053,40.024992192379,1.0299262018846713,46.347801347421786,0.01962316888563785,43.556349186104036,0.10552822519475091,0.822091846541653,28.61045966596522,not_available_no_scale_reference
stagev3_0027,lt1_needle,val,path_01,main_axis,5,375.0159450334676,374.59722008755887,1.0011178004626164,16.68385068761941,0.0007764686549103723,386.01219330881975,0.9921959516590332,1.4831476315047478,0.0,not_available_no_scale_reference
stagev3_0028,lt1_needle,val,path_01,main_axis,6,371.0063598714935,367.2082595383685,1.0103431778410967,72.16930935052821,0.003395068665381737,377.3553390593274,1.0031376472378528,2.5616813094329705,0.0,not_available_no_scale_reference
stagev3_0030,lt1_needle,test,path_01,main_axis,8,279.728446151152,273.14009432306267,1.024120778915368,87.11275607143233,0.005435287096656663,291.3259018078045,1.003584793485716,0.6638545976948358,0.0,not_available_no_scale_reference
