candidate_id,path,relative_path,source_family,identity_group,extension,file_size_bytes,independent_selection_eligible,original_width,original_height,mode,alpha_present,transparent_fraction,white_fraction,border_white_fraction,border_rgb_std,black_fraction,nonwhite_fraction,strict_green_fraction,green_to_nonwhite_ratio,green_components,green_bbox_fraction,green_bbox_touches_border,blur_laplacian_thumbnail,background_class,clean_background_score,dhash64
src_0699,D:\kp\数据集图片\images\37-37.jpg,images\37-37.jpg,images_400,images400::37-37,.jpg,57399,1,287,1024,RGB,0,0.0,0.7717029064685315,0.9988335925349923,0.7025101780891418,0.0,0.17935970279720279,0.038584462412587416,0.21512336277794702,1,0.3881118881118881,0,418.8251610309654,white_removed_candidate,7.322757,301e07070717070e
src_0679,D:\kp\数据集图片\images\28-28.jpg,images\28-28.jpg,images_400,images400::28-28,.jpg,93097,1,412,1024,RGB,0,0.0,0.7501896237864077,0.9575320512820513,5.981925964355469,0.0,0.19664934769417475,0.049965867718446605,0.2540861096379153,7,0.4930976941747573,0,344.5047833059474,white_removed_candidate,7.318159,13131d1b13521ef4
src_1031,D:\kp\数据集图片\images\leaf3 (91).jpg,images\leaf3 (91).jpg,images_400,images400::leaf3 (91),.jpg,30317,1,1024,435,RGB,0,0.0,0.8772577408256881,0.9865792759051186,9.757439613342285,0.0,0.12053827408256881,0.01978211009174312,0.1641147614092463,3,0.24329845183486237,0,210.11878231179585,white_removed_candidate,7.317745,c064131b10302020
src_1022,D:\kp\数据集图片\images\leaf3 (83).jpg,images\leaf3 (83).jpg,images_400,images400::leaf3 (83),.jpg,31017,1,1024,425,RGB,0,0.0,0.8744773327464789,0.9971711456859972,3.8633511066436768,0.0,0.12341365903755869,0.019219483568075117,0.15573222379077198,9,0.48965669014084506,0,233.43805017605635,white_removed_candidate,7.308182,406030133b60c000
src_1037,D:\kp\数据集图片\images\leaf3 (97).jpg,images\leaf3 (97).jpg,images_400,images400::leaf3 (97),.jpg,27709,1,1024,436,RGB,0,0.0,0.8862707855504587,1.0,0.0,0.0,0.11277057052752294,0.0165657253440367,0.14689759275442918,4,0.365646502293578,0,186.7309525516055,white_removed_candidate,7.306715,00301b1f6040c080
src_1017,D:\kp\数据集图片\images\leaf3 (79).jpg,images\leaf3 (79).jpg,images_400,images400::leaf3 (79),.jpg,29886,1,1024,446,RGB,0,0.0,0.8661364910313901,1.0,0.0,0.0,0.13255850616591927,0.019977928811659194,0.1507102741988768,8,0.3680633408071749,0,210.90234375,white_removed_candidate,7.28031,00080c177140c080
src_0946,D:\kp\数据集图片\images\leaf3 (100).jpg,images\leaf3 (100).jpg,images_400,images400::leaf3 (100),.jpg,35039,1,1024,575,RGB,0,0.0,0.896484375,0.9993019759450171,2.47269868850708,0.0,0.1022677951388889,0.013475206163194444,0.13176392572944295,9,0.4753689236111111,0,228.19316948784723,white_removed_candidate,7.270365,0000611306040404
src_1019,D:\kp\数据集图片\images\leaf3 (80).jpg,images\leaf3 (80).jpg,images_400,images400::leaf3 (80),.jpg,39953,1,538,1024,RGB,0,0.0,0.8496529391263941,0.987603305785124,16.65431785583496,0.0,0.148989312267658,0.02173123838289963,0.14585769980506824,3,0.49787987918215615,0,233.96415648595675,white_removed_candidate,7.198706,0063261c08080c0c
src_1035,D:\kp\数据集图片\images\leaf3 (95).jpg,images\leaf3 (95).jpg,images_400,images400::leaf3 (95),.jpg,47873,1,1024,713,RGB,0,0.0,0.855266325280112,0.9905724477662646,10.361404418945312,0.0,0.14354648109243698,0.01995251225490196,0.13899687476179584,4,0.6228663340336135,0,159.04038646660794,white_removed_candidate,7.192407,20310f3860c0c080
src_1009,D:\kp\数据集图片\images\leaf3 (71).jpg,images\leaf3 (71).jpg,images_400,images400::leaf3 (71),.jpg,26216,1,1024,407,RGB,0,0.0,0.8675896139705882,1.0,0.0,0.0,0.13025620404411764,0.016094132965686275,0.12355751561925764,7,0.08394607843137254,0,311.29599417892155,white_removed_candidate,7.184479,4616066256000000
src_1039,D:\kp\数据集图片\images\leaf3 (99).jpg,images\leaf3 (99).jpg,images_400,images400::leaf3 (99),.jpg,28164,1,1024,353,RGB,0,0.0,0.8392258121468926,1.0,0.08965406566858292,0.0,0.15910796257062146,0.021528513418079095,0.13530758027602469,6,0.4077396716101695,0,232.0292417019774,white_removed_candidate,7.170479,0101030237390000
src_0661,D:\kp\数据集图片\images\19.jpg,images\19.jpg,images_400,images400::19,.jpg,44896,1,1024,768,RGB,0,0.0,0.8296407063802084,1.0,0.0,0.0003814697265625,0.169830322265625,0.023946126302083332,0.1410002994908655,4,0.191741943359375,0,142.79975382486978,white_removed_candidate,7.166924,006030371b110000
src_1003,D:\kp\数据集图片\images\leaf3 (62).jpg,images\leaf3 (62).jpg,images_400,images400::leaf3 (62),.jpg,26822,1,1024,415,RGB,0,0.0,0.8306227463942307,1.0,0.0,0.0,0.16898287259615385,0.02149376502403846,0.12719493220715714,3,0.0972149188701923,0,122.76226337139423,white_removed_candidate,7.123773,0000000033330000
